entrezID	symbol
6125	PPP1R135
6126	RPL9P7
6126	RPL9L1
6126	RPL9P1
6126	RPL9_19_1768
6128	RPL6
6128	L6
6128	SHUJUN-2
6128	TAXREB107
6128	TXREB1
6129	RPL7
6129	humL7-1
6129	L7
6130	RPL7A
6130	L7A
6130	SURF3
6130	TRUP
6132	RPL8
6132	L8
6133	RPL9
6133	L9
6133	NPC-A-16
6134	RPL10
6134	AUTSX5
6134	DXS648
6134	DXS648E
6134	L10
6134	NOV
6134	QM
6134	MRXS35
6135	RPL11
6135	DBA7
6135	GIG34
6135	L11
6136	RPL12
6136	L12
6137	RPL13
6137	BBC1
6137	D16S444E
6137	D16S44E
6137	L13
6138	RPL15
6138	EC45
6138	L15
6138	RPL10
6138	RPLY10
6138	RPYL10
6138	DBA12
6139	RPL17
6139	L17
6139	PD-1
6139	RPL23
6139	RPL17-C18orf32
6141	RPL18
6141	L18
6142	RPL18A
6142	L18A
6143	RPL19
6143	L19
6144	RPL21
6144	L21
6144	HYPT12
6145	RPL21P1
6145	RPL21P
6146	RPL22
6146	EAP
6146	HBP15
6146	HBP15%2FL22
6146	L22
6146	HBP15/L22
6147	RPL23A
6147	L23A
6147	MDA20
6148	RPL23AP1
6148	dJ377H14.8
6148	RPL23A_15_676
6150	MRPL23
6150	L23MRP
6150	RPL23
6150	RPL23L
6152	RPL24
6152	L24
6152	HEL-S-310
6154	RPL26
6154	DBA11
6154	L26
6155	RPL27
6155	L27
6155	DBA16
6156	RPL30
6156	L30
6157	RPL27A
6157	L27A
6158	RPL28
6158	L28
6159	RPL29
6159	HIP
6159	HUMRPL29
6159	L29
6159	RPL29P10
6159	RPL29_3_370
6160	RPL31
6160	L31
6161	RPL32
6161	L32
6161	PP9932
6163	RPL32P1
6163	RPL32-L
6163	RPL32P
6163	RPL32_6_681
6164	RPL34
6164	L34
6165	RPL35A
6165	DBA5
6165	L35A
6166	RPL36AL
6166	RPL36A
6167	RPL37
6167	L37
6168	RPL37A
6168	L37A
6169	RPL38
6169	L38
6170	RPL39
6170	L39
6170	RPL39P42
6170	RPL39_23_1806
6171	RPL41
6171	L41
6172	RPL41P5
6172	RPL41L
6173	RPL36A
6173	L36A
6173	L44L
6173	MIG6
6173	RPL44
6174	RPL7P
6174	RPL17P
6174	RPL7_11_628
6174	RPL7P1
6175	RPLP0
6175	L10E
6175	LP0
6175	P0
6175	PRLP0
6175	RPP0
6176	RPLP1
6176	LP1
6176	P1
6176	RPP1
6181	RPLP2
6181	D11S2243E
6181	LP2
6181	P2
6181	RPP2
6182	MRPL12
6182	5c5-2
6182	L12mt
6182	MRP-L31%2F34
6182	MRPL7
6182	MRPL7%2FL12
6182	RPML12
6182	MRP-L31/34
6182	MRPL7/L12
6183	MRPS12
6183	MPR-S12
6183	MT-RPS12
6183	RPMS12
6183	RPS12
6183	RPSM12
6184	RPN1
6184	OST1
6184	RBPH1
6185	RPN2
6185	RIBIIR
6185	RPN-II
6185	RPNII
6185	SWP1
6187	RPS2
6187	LLREP3
6187	S2
6188	RPS3
6188	S3
6189	RPS3A
6189	FTE1
6189	MFTL
6189	S3A
6189	RPS3AP6
6191	RPS4X
6191	CCG2
6191	DXS306
6191	RPS4
6191	S4
6191	SCAR
6191	SCR10
6192	RPS4Y1
6192	RPS4Y
6192	S4
6193	RPS5
6193	S5
6194	RPS6
6194	S6
6195	RPS6KA1
6195	HU-1
6195	MAPKAPK1A
6195	RSK
6195	RSK1
6195	p90Rsk
6196	RPS6KA2
6196	HU-2
6196	MAPKAPK1C
6196	p90-RSK3
6196	pp90RSK3
6196	RSK
6196	RSK3
6196	S6K-alpha
6196	S6K-alpha2
6196	p90RSK2
6197	RPS6KA3
6197	CLS
6197	HU-3
6197	ISPK-1
6197	MAPKAPK1B
6197	MRX19
6197	p90-RSK2
6197	pp90RSK2
6197	RSK
6197	RSK2
6197	S6K-alpha3
6198	RPS6KB1
6198	p70 S6KA
6198	p70%28S6K%29-alpha
6198	p70-alpha
6198	p70-S6K
6198	PS6K
6198	S6K
6198	S6K-beta-1
6198	S6K1
6198	STK14A
6198	p70(S6K)-alpha
6199	RPS6KB2
6199	KLS
6199	p70%28S6K%29-beta
6199	P70-beta
6199	P70-beta-1
6199	P70-beta-2
6199	p70S6Kb
6199	S6K-beta2
6199	S6K2
6199	SRK
6199	STK14B
6199	p70(S6K)-beta
6201	RPS7
6201	DBA8
6201	S7
6202	RPS8
6202	S8
6203	RPS9
6203	S9
6203	
6204	RPS10
6204	DBA9
6204	S10
6205	RPS11
6205	S11
6206	RPS12
6206	S12
6207	RPS13
6207	S13
6208	RPS14
6208	EMTB
6208	S14
6209	RPS15
6209	RIG
6209	S15
6210	RPS15A
6210	S15a
6217	RPS16
6217	S16
6218	RPS17
6218	DBA4
6218	RPS17L
6218	RPS17L1
6218	RPS17L2
6218	S17
6219	RPS17P2
6219	RPS17A
6219	RPS17L1
6219	RPS17_5_604
6222	RPS18
6222	D6S218E
6222	HKE3
6222	KE-3
6222	KE3
6222	S18
6223	RPS19
6223	DBA
6223	DBA1
6223	S19
6224	RPS20
6224	S20
6225	RPS20P3
6225	RPS20A
6225	RPS20_8_599
6226	RPS20P4
6226	RPS20B
6226	RPS20_6_627
6227	RPS21
6227	S21
6227	HLDF
6228	RPS23
6228	S23
6228	BTDD
6228	MABAS
6228	MCINS
6228	PAMAS
6229	RPS24
6229	DBA3
6229	S24
6230	RPS25
6230	S25
6231	RPS26
6231	DBA10
6231	S26
6232	RPS27
6232	MPS-1
6232	MPS1
6232	S27
6232	DBA17
6232	RPS27L
6233	RPS27A
6233	CEP80
6233	S27A
6233	UBA80
6233	UBC
6233	UBCEP1
6233	UBCEP80
6233	HEL112
6234	RPS28
6234	S28
6234	DBA15
6235	RPS29
6235	S29
6235	DBA13
6236	RRAD
6236	RAD
6236	RAD1
6236	REM3
6237	RRAS
6237	R-Ras
6238	RRBP1
6238	ES%2F130
6238	ES130
6238	hES
6238	RRp
6238	ES/130
6239	RREB1
6239	FINB
6239	HNT
6239	LZ321
6239	RREB-1
6239	Zep-1
6240	RRM1
6240	R1
6240	RIR1
6240	RR1
6241	RRM2
6241	R2
6241	RR2
6241	RR2M
6242	RTKN
6244	RRM2P2
6246	RRM2P4
6247	RS1
6247	RS
6247	XLRS1
6248	RSC1A1
6248	RS1
6248	DDI2
6249	CLIP1
6249	CLIP
6249	CLIP-170
6249	CLIP170
6249	CYLN1
6249	RSN
6251	RSU1
6251	RSP-1
6252	RTN1
6252	NSP
6253	RTN2
6253	NSP2
6253	NSPL1
6253	NSPLI
6253	SPG12
6256	RXRA
6256	NR2B1
6256	LOC101928454
6257	RXRB
6257	DAUDI6
6257	H-2RIIBP
6257	NR2B2
6257	RCoR-1
6258	RXRG
6258	NR2B3
6258	RXRC
6259	RYK
6259	D3S3195
6259	JTK5
6259	JTK5A
6259	RYK1
6260	RYKP1
6260	JTK5
6260	JTK5B
6260	RYKL1
6260	RYKP
6261	RYR1
6261	CCO
6261	MHS
6261	MHS1
6261	RYDR
6261	RYR
6261	RYR-1
6261	SKRR
6261	PPP1R137
6262	RYR2
6262	ARVC2
6262	ARVD2
6262	RyR
6262	RYR-2
6262	VTSIP
6263	RYR3
6263	RYR-3
6271	S100A1
6271	S100
6271	S100-alpha
6271	S100A
6272	SORT1
6272	Gp95
6272	LDLCQ6
6272	NT3
6272	NTR3
6273	S100A2
6273	CAN19
6273	S100L
6274	S100A3
6274	S100E
6275	S100A4
6275	18A2
6275	42A
6275	CAPL
6275	FSP1
6275	MTS1
6275	P9KA
6275	PEL98
6276	S100A5
6276	S100D
6277	S100A6
6277	2A9
6277	5B10
6277	CABP
6277	CACY
6277	PRA
6278	S100A7
6278	PSOR1
6278	S100A7c
6279	S100A8
6279	60B8AG
6279	CAGA
6279	CFAG
6279	CGLA
6279	CP-10
6279	L1Ag
6279	MA387
6279	MIF
6279	MRP8
6279	NIF
6279	P8
6280	S100A9
6280	60B8AG
6280	CAGB
6280	CFAG
6280	CGLB
6280	L1AG
6280	LIAG
6280	MAC387
6280	MIF
6280	MRP14
6280	NIF
6280	P14
6281	S100A10
6281	42C
6281	ANX2L
6281	ANX2LG
6281	CAL1L
6281	Ca%5B1%5D
6281	CLP11
6281	GP11
6281	p10
6281	P11
6281	Ca[1]
6282	S100A11
6282	MLN70
6282	S100C
6282	HEL-S-43
6283	S100A12
6283	CAAF1
6283	CAGC
6283	CGRP
6283	ENRAGE
6283	MRP-6
6283	MRP6
6283	p6
6284	S100A13
6285	S100B
6285	NEF
6285	S100
6285	S100-B
6285	S100beta
6286	S100P
6286	MIG9
6288	SAA1
6288	PIG4
6288	SAA
6288	SAA2
6288	TP53I4
6289	SAA2
6290	SAA3P
6290	SAA3
6291	SAA4
6291	C-SAA
6291	CSAA
6293	VPS52
6293	ARE1
6293	dJ1033B10.5
6293	RP5-1033B10
6293	SAC2
6293	SACM2L
6294	SAFB
6294	HAP
6294	HET
6294	SAF-B1
6294	SAFB1
6294	SAB-B1
6294	SAF-B
6295	SAG
6295	RP47
6295	S-AG
6296	ACSM3
6296	SA
6296	SAH
6297	SALL2
6297	HSAL2
6297	p150%28Sal2%29
6297	Sal-2
6297	ZNF795
6297	COLB
6297	p150(Sal2)
6299	SALL1
6299	HSAL1
6299	Sal-1
6299	TBS
6299	ZNF794
6299	HEL-S-89
6300	MAPK12
6300	ERK3
6300	ERK6
6300	P38GAMMA
6300	PRKM12
6300	SAPK-3
6300	SAPK3
6300	ERK-6
6300	MAPK 12
6301	SARS
6301	SERRS
6301	SERS
6302	TSPAN31
6302	SAS
6303	SAT1
6303	DC21
6303	KFSD
6303	KFSDX
6303	SAT
6303	SSAT
6303	SSAT-1
6304	SATB1
6305	SBF1
6305	CMT4B3
6305	DENND7A
6305	MTMR5
6307	MSMO1
6307	DESP4
6307	ERG25
6307	SC4MOL
6307	MCCPD
6308	SC4MOP
6308	DESP4P1
6309	SC5D
6309	ERG3
6309	S5DES
6309	SC5DL
6310	ATXN1
6310	ATX1
6310	D6S504E
6310	SCA1
6311	ATXN2
6311	ASL13
6311	ATX2
6311	SCA2
6311	TNRC13
6314	ATXN7
6314	ADCAII
6314	OPCA3
6314	SCA7
6315	ATXN8OS
6315	KLHL1AS
6315	NCRNA00003
6315	SCA8
6317	SERPINB3
6317	HsT1196
6317	SCC
6317	SCCA-1
6317	SCCA-PD
6317	SCCA1
6317	T4-A
6317	SSCA1
6318	SERPINB4
6318	LEUPIN
6318	PI11
6318	SCCA-2
6318	SCCA1
6318	SCCA2
6319	SCD
6319	FADS5
6319	MSTP008
6319	SCD1
6319	SCDOS
6319	hSCD1
6320	CLEC11A
6320	CLECSF3
6320	LSLCL
6320	P47
6320	SCGF
6322	SCML1
6323	SCN1A
6323	EIEE6
6323	FEB3
6323	FEB3A
6323	FHM3
6323	GEFSP2
6323	HBSCI
6323	NAC1
6323	Nav1.1
6323	SCN1
6323	SMEI
6324	SCN1B
6324	GEFSP1
6324	ATFB13
6324	BRGDA5
6324	EIEE52
6326	SCN2A
6326	BFIC3
6326	BFIS3
6326	BFNIS
6326	EIEE11
6326	HBA
6326	HBSCI
6326	HBSCII
6326	Na%28v%291.2
6326	NAC2
6326	Nav1.2
6326	SCN2A1
6326	SCN2A2
6326	Na(v)1.2
6327	SCN2B
6327	ATFB14
6328	SCN3A
6328	NAC3
6328	Nav1.3
6329	SCN4A
6329	HOKPP2
6329	HYKPP
6329	HYPP
6329	Na%28V%291.4
6329	NAC1A
6329	Nav1.4
6329	SkM1
6329	CMS16
6329	Na(V)1.4
6330	SCN4B
6330	LQT10
6330	Navbeta4
6330	ATFB17
6331	SCN5A
6331	CDCD2
6331	CMD1E
6331	CMPD2
6331	HB1
6331	HB2
6331	HBBD
6331	HH1
6331	ICCD
6331	IVF
6331	LQT3
6331	Nav1.5
6331	PFHB1
6331	SSS1
6331	VF1
6332	SCN7A
6332	NaG
6332	Nav2.1
6332	Nav2.2
6332	SCN6A
6334	SCN8A
6334	CERIII
6334	CIAT
6334	EIEE13
6334	MED
6334	NaCh6
6334	Nav1.6
6334	PN4
6334	BFIS5
6335	SCN9A
6335	ETHA
6335	FEB3B
6335	GEFSP7
6335	Nav1.7
6335	NE-NA
6335	NENA
6335	PN1
6335	SFNP
6335	HSAN2D
6336	SCN10A
6336	hPN3
6336	Nav1.8
6336	PN3
6336	SNS
6336	FEPS2
6337	SCNN1A
6337	BESC2
6337	ENaCa
6337	ENaCalpha
6337	SCNEA
6337	SCNN1
6338	SCNN1B
6338	BESC1
6338	ENaCb
6338	ENaCbeta
6338	SCNEB
6339	SCNN1D
6339	dNaCh
6339	ENaCd
6339	ENaCdelta
6339	SCNED
6340	SCNN1G
6340	BESC3
6340	ENaCg
6340	ENaCgamma
6340	PHA1
6340	SCNEG
6341	SCO1
6341	SCOD1
6342	SCP2
6342	NLTP
6342	NSL-TP
6342	SCP-2
6342	SCP-CHI
6342	SCP-X
6342	SCPX
6343	SCT
6344	SCTR
6344	SR
6345	SRL
6346	CCL1
6346	I-309
6346	P500
6346	SCYA1
6346	SISe
6346	TCA3
6347	CCL2
6347	GDCF-2
6347	HC11
6347	HSMCR30
6347	MCAF
6347	MCP-1
6347	MCP1
6347	SCYA2
6347	SMC-CF
6348	CCL3
6348	G0S19-1
6348	LD78ALPHA
6348	MIP-1-alpha
6348	MIP1A
6348	SCYA3
6349	CCL3L1
6349	464.2
6349	D17S1718
6349	G0S19-2
6349	LD78
6349	LD78BETA
6349	MIP1AP
6349	SCYA3L
6349	SCYA3L1
6349	LD78-beta(1-70)
6349	CCL3L3
6351	CCL4
6351	ACT2
6351	AT744.1
6351	G-26
6351	HC21
6351	LAG-1
6351	LAG1
6351	MIP-1-beta
6351	MIP1B
6351	MIP1B1
6351	SCYA2
6351	SCYA4
6352	CCL5
6352	D17S136E
6352	eoCP
6352	RANTES
6352	SCYA5
6352	SIS-delta
6352	SISd
6352	TCP228
6354	CCL7
6354	FIC
6354	MARC
6354	MCP-3
6354	MCP3
6354	NC28
6354	SCYA6
6354	SCYA7
6355	CCL8
6355	HC14
6355	MCP-2
6355	MCP2
6355	SCYA10
6355	SCYA8
6356	CCL11
6356	SCYA11
6357	CCL13
6357	CKb10
6357	MCP-4
6357	NCC-1
6357	NCC1
6357	SCYA13
6357	SCYL1
6358	CCL14
6358	CC-1
6358	CC-3
6358	CKB1
6358	HCC-1
6358	HCC-1%281-74%29
6358	HCC-1%2FHCC-3
6358	HCC-3
6358	MCIF
6358	NCC-2
6358	NCC2
6358	SCYA14
6358	SCYL2
6358	SY14
6358	HCC-1(1-74)
6358	HCC-1/HCC-3
6358	CCL15-CCL14
6359	CCL15
6359	HCC-2
6359	HMRP-2B
6359	LKN-1
6359	LKN1
6359	MIP-1 delta
6359	MIP-1D
6359	MIP-5
6359	MRP-2B
6359	NCC-3
6359	NCC3
6359	SCYA15
6359	SCYL3
6359	SY15
6359	CCL15-CCL14
6360	CCL16
6360	CKb12
6360	HCC-4
6360	ILINCK
6360	LCC-1
6360	LEC
6360	LMC
6360	Mtn-1
6360	NCC-4
6360	NCC4
6360	SCYA16
6360	SCYL4
6361	CCL17
6361	A-152E5.3
6361	ABCD-2
6361	SCYA17
6361	TARC
6362	CCL18
6362	AMAC-1
6362	AMAC1
6362	CKb7
6362	DC-CK1
6362	DCCK1
6362	MIP-4
6362	PARC
6362	SCYA18
6363	CCL19
6363	CKb11
6363	ELC
6363	MIP-3b
6363	MIP3B
6363	SCYA19
6364	CCL20
6364	CKb4
6364	LARC
6364	MIP-3-alpha
6364	MIP-3a
6364	MIP3A
6364	SCYA20
6364	ST38
6364	Exodus
6366	CCL21
6366	6Ckine
6366	CKb9
6366	ECL
6366	SCYA21
6366	SLC
6366	TCA4
6367	CCL22
6367	A-152E5.1
6367	ABCD-1
6367	DC%2FB-CK
6367	MDC
6367	SCYA22
6367	STCP-1
6367	DC/B-CK
6368	CCL23
6368	CK-BETA-8
6368	Ckb-8
6368	Ckb-8-1
6368	CKb8
6368	hmrp-2a
6368	MIP-3
6368	MIP3
6368	MPIF-1
6368	SCYA23
6369	CCL24
6369	Ckb-6
6369	MPIF-2
6369	MPIF2
6369	SCYA24
6370	CCL25
6370	Ckb15
6370	SCYA25
6370	TECK
6372	CXCL6
6372	CKA-3
6372	GCP-2
6372	GCP2
6372	SCYB6
6373	CXCL11
6373	b-R1
6373	H174
6373	I-TAC
6373	IP-9
6373	IP9
6373	SCYB11
6373	SCYB9B
6374	CXCL5
6374	ENA-78
6374	SCYB5
6375	XCL1
6375	ATAC
6375	LPTN
6375	LTN
6375	SCM-1
6375	SCM-1a
6375	SCM1
6375	SCM1A
6375	SCYC1
6376	CX3CL1
6376	ABCD-3
6376	C3Xkine
6376	CXC3
6376	CXC3C
6376	fractalkine
6376	neurotactin
6376	NTN
6376	NTT
6376	SCYD1
6382	SDC1
6382	CD138
6382	SDC
6382	SYND1
6382	syndecan
6383	SDC2
6383	CD362
6383	HSPG
6383	HSPG1
6383	SYND2
6385	SDC4
6385	SYND4
6386	SDCBP
6386	MDA-9
6386	ST1
6386	SYCL
6386	TACIP18
6386	MDA9
6387	CXCL12
6387	IRH
6387	PBSF
6387	SCYB12
6387	SDF1
6387	TLSF
6387	TPAR1
6387	LOC105378278
6388	SDF2
6389	SDHA
6389	CMD1GG
6389	FP
6389	PGL5
6389	SDH1
6389	SDH2
6389	SDHF
6390	SDHB
6390	CWS2
6390	IP
6390	PGL4
6390	SDH
6390	SDH1
6390	SDH2
6390	SDHIP
6391	SDHC
6391	CYB560
6391	CYBL
6391	PGL3
6391	QPS1
6391	SDH3
6392	SDHD
6392	CBT1
6392	CII-4
6392	CWS3
6392	cybS
6392	PGL
6392	PGL1
6392	QPs3
6392	SDH4
6396	SEC13
6396	D3S1231E
6396	npp-20
6396	SEC13L1
6396	SEC13R
6397	SEC14L1
6397	PRELID4A
6397	SEC14L
6398	SECTM1
6398	K12
6399	TRAPPC2
6399	hYP38334
6399	MIP2A
6399	SEDL
6399	SEDT
6399	TRAPPC2P1
6399	TRS20
6399	ZNF547L
6400	SEL1L
6400	PRO1063
6400	SEL1-LIKE
6400	SEL1L1
6401	SELE
6401	CD62E
6401	ELAM
6401	ELAM1
6401	ESEL
6401	LECAM2
6402	SELL
6402	CD62L
6402	LAM1
6402	LECAM1
6402	LEU8
6402	LNHR
6402	LSEL
6402	LYAM1
6402	PLNHR
6402	TQ1
6403	SELP
6403	CD62
6403	CD62P
6403	GMP140
6403	GRMP
6403	LECAM3
6403	PADGEM
6403	PSEL
6404	SELPLG
6404	CD162
6404	CLA
6404	PSGL-1
6404	PSGL1
6405	SEMA3F
6405	SEMA-IV
6405	SEMA4
6405	SEMAK
6406	SEMG1
6406	CT103
6406	dJ172H20.2
6406	SEMG
6406	SGI
6407	SEMG2
6407	SGII
6414	SEPP1
6414	SELP
6414	SeP
6414	SELENOP
6414	SEPP
6415	SEPW1
6415	selW
6415	SELENOW
6416	MAP2K4
6416	JNKK
6416	JNKK1
6416	MAPKK4
6416	MEK4
6416	MKK4
6416	PRKMK4
6416	SAPKK-1
6416	SAPKK1
6416	SEK1
6416	SERK1
6416	SKK1
6418	SET
6418	2PP2A
6418	I2PP2A
6418	IGAAD
6418	IPP2A2
6418	PHAPII
6418	TAF-I
6418	TAF-IBETA
6419	SETMAR
6419	HsMar1
6419	Mar1
6419	METNASE
6421	SFPQ
6421	POMP100
6421	PSF
6421	PPP1R140
6422	SFRP1
6422	FRP
6422	FRP-1
6422	FRP1
6422	FrzA
6422	SARP2
6423	SFRP2
6423	FRP-2
6423	SARP1
6423	SDF-5
6424	SFRP4
6424	FRP-4
6424	FRPHE
6424	sFRP-4
6424	PYL
6425	SFRP5
6425	SARP3
6426	FLJ44342
6426	SRSF1
6426	ASF
6426	SF2
6426	SF2p33
6426	SFRS1
6426	SRp30a
6426	
6427	SRSF2
6427	PR264
6427	SC-35
6427	SC35
6427	SFRS2
6427	SFRS2A
6427	SRp30b
6428	SRSF3
6428	SFRS3
6428	SRp20
6429	SRSF4
6429	SFRS4
6429	SRP75
6430	SRSF5
6430	HRS
6430	SFRS5
6430	SRP40
6431	SRSF6
6431	B52
6431	SFRS6
6431	SRP55
6431	HEL-S-91
6432	SRSF7
6432	9G8
6432	AAG3
6432	SFRS7
6433	SFSWAP
6433	SFRS8
6433	SWAP
6434	TRA2B
6434	Htra2-beta
6434	SFRS10
6434	SRFS10
6434	TRA2-BETA
6434	TRAN2B
6434	PPP1R156
6439	SFTPB
6439	PSP-B
6439	SFTB3
6439	SFTP3
6439	SMDP1
6439	SP-B
6440	SFTPC
6440	BRICD6
6440	PSP-C
6440	SFTP2
6440	SMDP2
6440	SP-C
6441	SFTPD
6441	COLEC7
6441	PSP-D
6441	SFTP4
6441	SP-D
6442	SGCA
6442	50-DAG
6442	A2
6442	adhalin
6442	ADL
6442	DAG2
6442	DMDA2
6442	LGMD2D
6442	SCARMD1
6442	50DAG
6443	SGCB
6443	A3b
6443	LGMD2E
6443	SGC
6444	SGCD
6444	35DAG
6444	CMD1L
6444	DAGD
6444	SG-delta
6444	SGCDP
6444	SGD
6445	SGCG
6445	A4
6445	DAGA4
6445	DMDA
6445	DMDA1
6445	LGMD2C
6445	MAM
6445	SCARMD2
6445	SCG3
6445	TYPE
6445	35DAG
6445	gamma-SG
6446	SGK1
6446	SGK
6447	SCG5
6447	7B2
6447	P7B2
6447	SGNE1
6447	SgV
6448	SGSH
6448	HSS
6448	MPS3A
6448	SFMD
6449	SGTA
6449	alphaSGT
6449	hSGT
6449	SGT
6450	SH3BGR
6450	21-GARP
6451	SH3BGRL
6451	SH3BGR
6451	HEL-S-115
6452	SH3BP2
6452	3BP-2
6452	3BP2
6452	CRBM
6452	CRPM
6452	RES4-23
6453	ITSN1
6453	ITSN
6453	SH3D1A
6453	SH3P17
6455	SH3GL1
6455	CNSA1
6455	EEN
6455	SH3D2B
6455	SH3P8
6456	SH3GL2
6456	CNSA2
6456	EEN-B1
6456	SH3D2A
6456	SH3P4
6457	SH3GL3
6457	CNSA3
6457	EEN-2B-L3
6457	EEN-B2
6457	HsT19371
6457	SH3D2C
6457	SH3P13
6458	SH3GL1P1
6458	CNSA-P1
6458	SH3GLP1
6459	SH3GL1P2
6459	CNSA-P2
6459	SH3GLP2
6459	SH3GL1P1
6461	SHB
6461	bA3J10.2
6461	RP11-3J10.8
6462	SHBG
6462	ABP
6462	SBP
6462	TEBG
6464	SHC1
6464	SHC
6464	SHCA
6465	SHC1P1
6466	SHC1P2
6466	SHCL1
6468	FBXW4
6468	DAC
6468	FBW4
6468	FBWD4
6468	SHFM3
6468	SHSF3
6469	SHH
6469	HHG1
6469	HLP3
6469	HPE3
6469	MCOPCB5
6469	SMMCI
6469	TPT
6469	TPTPS
6470	SHMT1
6470	CSHMT
6470	SHMT
6471	SHMT1P1
6471	SHMT1P
6472	SHMT2
6472	GLYA
6472	SHMT
6472	HEL-S-51e
6473	SHOX
6473	GCFX
6473	PHOG
6473	SHOXY
6473	SS
6474	SHOX2
6474	OG12
6474	OG12X
6474	SHOT
6476	SI
6477	SIAH1
6477	SIAH1A
6478	SIAH2
6478	hSiah2
6480	ST6GAL1
6480	SIAT1
6480	ST6GalI
6480	ST6N
6482	ST3GAL1
6482	1
6482	Gal-NAc6S
6482	SIAT4A
6482	SIATFL
6482	ST3GalA
6482	ST3GalA.1
6482	ST3GalIA
6482	ST3O
6482	ST3GalIA,1
6483	ST3GAL2
6483	Gal-NAc6S
6483	SIAT4B
6483	ST3GalA.2
6483	ST3GALII
6484	ST3GAL4
6484	CGS23
6484	NANTA3
6484	SAT3
6484	SIAT4
6484	SIAT4C
6484	ST3GalIV
6484	STZ
6484	ST-4
6484	ST3GalA.2
6484	gal-NAc6S
6487	ST3GAL3
6487	EIEE15
6487	MRT12
6487	SIAT6
6487	ST3GALII
6487	ST3GalIII
6487	ST3N
6487	ST3Gal III
6489	ST8SIA1
6489	GD3S
6489	SIAT8
6489	SIAT8-A
6489	SIAT8A
6489	ST8SiaI
6490	PMEL
6490	D12S53E
6490	gp100
6490	ME20
6490	ME20-M
6490	ME20M
6490	P1
6490	P100
6490	PMEL17
6490	SI
6490	SIL
6490	SILV
6491	STIL
6491	MCPH7
6491	SIL
6492	SIM1
6492	bHLHe14
6493	SIM2
6493	bHLHe15
6493	HMC13F06
6493	HMC29C01
6493	SIM
6494	SIPA1
6494	SPA1
6495	SIX1
6495	BOS3
6495	DFNA23
6495	TIP39
6496	SIX3
6496	HPE2
6497	SKI
6497	SGS
6497	SKV
6498	SKIL
6498	SNO
6498	SnoA
6498	SnoI
6498	SnoN
6499	SKIV2L
6499	170A
6499	DDX13
6499	HLP
6499	SKI2
6499	SKI2W
6499	SKIV2
6499	THES2
6499	SKIV2L1
6500	SKP1
6500	EMC19
6500	OCP-II
6500	OCP2
6500	p19A
6500	SKP1A
6500	TCEB1L
6502	SKP2
6502	FBL1
6502	FBXL1
6502	FLB1
6502	p45
6503	SLA
6503	SLA1
6503	SLAP
6504	SLAMF1
6504	CD150
6504	CDw150
6504	SLAM
6505	SLC1A1
6505	EAAC1
6505	EAAT3
6505	SCZD18
6505	DCBXA
6506	SLC1A2
6506	EAAT2
6506	GLT-1
6506	EIEE41
6506	HBGT
6507	SLC1A3
6507	EA6
6507	EAAT1
6507	GLAST
6507	GLAST1
6508	SLC4A3
6508	AE3
6508	SLC2C
6508	CAE3/BAE3
6509	SLC1A4
6509	ASCT1
6509	SATT
6509	SPATCCM
6510	SLC1A5
6510	AAAT
6510	ASCT2
6510	ATBO
6510	M7V1
6510	M7VS1
6510	R16
6510	RDRC
6511	SLC1A6
6511	EAAT4
6512	SLC1A7
6512	AAAT
6512	EAAT5
6513	SLC2A1
6513	DYT17
6513	DYT18
6513	DYT9
6513	EIG12
6513	GLUT
6513	GLUT1
6513	GLUT1DS
6513	HTLVR
6513	PED
6513	CSE
6513	GLUT-1
6513	SDCHCN
6514	SLC2A2
6514	GLUT2
6515	SLC2A3
6515	GLUT3
6517	SLC2A4
6517	GLUT4
6518	SLC2A5
6518	GLUT-5
6518	GLUT5
6519	SLC3A1
6519	ATR1
6519	CSNU1
6519	D2H
6519	NBAT
6519	RBAT
6520	SLC3A2
6520	4F2
6520	4F2HC
6520	4T2HC
6520	CD98
6520	CD98HC
6520	MDU1
6520	NACAE
6521	SLC4A1
6521	AE1
6521	BND3
6521	CD233
6521	DI
6521	EMPB3
6521	EPB3
6521	FR
6521	RTA1A
6521	SW
6521	WD
6521	WD1
6521	WR
6521	CHC
6521	SAO
6521	SPH4
6522	SLC4A2
6522	AE2
6522	BND3L
6522	EPB3L1
6522	HKB3
6522	NBND3
6523	SLC5A1
6523	D22S675
6523	NAGT
6523	SGLT1
6524	SLC5A2
6524	SGLT2
6525	SMTN
6526	SLC5A3
6526	SMIT
6526	SMIT1
6526	SMIT2
6526	BCW2
6526	
6527	SLC5A4
6527	DJ90G24.4
6527	SAAT1
6527	SGLT3
6528	SLC5A5
6528	NIS
6528	TDH1
6529	SLC6A1
6529	GABATHG
6529	GABATR
6529	GAT1
6529	MAE
6530	SLC6A2
6530	NAT1
6530	NET
6530	NET1
6530	SLC6A5
6531	SLC6A3
6531	DAT
6531	DAT1
6531	PKDYS
6532	SLC6A4
6532	5-HTT
6532	5-HTTLPR
6532	5HTT
6532	hSERT
6532	HTT
6532	OCD1
6532	SERT
6532	SERT1
6533	SLC6A6
6533	TAUT
6534	SLC6A7
6534	PROT
6535	SLC6A8
6535	CCDS1
6535	CRT
6535	CRTR
6535	CT1
6535	CTR5
6536	SLC6A9
6536	GLYT1
6536	GCENSG
6538	SLC6A11
6538	GAT-3
6538	GAT3
6538	GAT4
6539	SLC6A12
6539	BGT-1
